  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
  816 1991  2       8.50     0.00     0.00    22.25     5.50 33939.00 33939.00  2416.50   613.75   238.04   473.71   103.94     4.13    54.75     3.00     2.17     2.17    22.40    77.16    10.96     0.00     0.11     0.25    36.25 
  816 2013  3       1.00     0.00     0.00     6.25     2.75 34283.00 34283.00  2620.25   699.75   238.51   473.37   104.46     4.13    48.50     0.30     0.21     0.21    46.62    74.74    11.21     0.00     0.03     0.23    10.00 
  817 1978  1      82.00     9.50     0.00    69.50     9.25 33430.25 33430.25  2187.75   619.25   238.13   474.02   103.16     4.13    53.75    29.52     8.53     7.87    16.29     3.57    10.83     0.00     0.51     0.79   170.25 
  817 1991  2      20.25     0.50     0.00    20.00     6.50 34548.25 34548.25  3037.25  1229.00   241.23   472.25   104.87     4.14    27.75     7.50     2.17     2.00    30.58     2.14    11.11     0.00     0.14     0.25    47.25 
  817 2013  3       1.50     0.00     0.00     7.00     2.25 34953.25 34953.25  3319.25  1398.25   241.92   471.72   105.48     4.14    24.75     0.74     0.21     0.20    55.16     0.78    11.38     0.00     0.03     0.23    10.75 
  818 1978  1      35.50     5.50     0.00    61.00    11.25 33070.00 33070.00  1819.75   305.25   236.16   475.03   102.60     4.12   108.25    13.12     9.19     7.87    16.27    11.57    10.74     0.00     0.34     0.80   113.25 
  818 1991  2       9.25     0.00     0.00    23.25     6.00 33860.75 33860.75  2339.00   606.75   237.56   474.16   103.82     4.12    55.50     3.34     2.33     2.00    30.38    10.16    10.94     0.00     0.11     0.25    38.50 
  818 2013  3       0.25     0.00     0.00     6.25     1.50 34167.25 34167.25  2513.50   700.50   237.97   473.99   104.29     4.12    48.25     0.33     0.23     0.20    54.55     7.75    11.18     0.00     0.02     0.23     8.00 
  819 1978  1     166.50   156.00     0.00   290.75   116.50 35551.25 35551.25  4036.25  1371.50   245.78   469.71   106.38     4.20    25.50    54.11    22.89    49.95     1.00    81.44    11.36     0.00     2.05     0.76   729.75 
  819 1991  2     180.75   207.50     0.00  1715.25    72.25 53706.50 53706.50 17650.25  4774.75   289.41   447.31   130.75     4.53    11.00    61.58    26.05    56.85     1.00    83.14    15.89     0.00     4.05     0.27  2175.75 
  819 2013  3     158.00   228.25     0.00  7332.00    32.00 161181.25 161181.25 61665.25  6578.00   360.35   413.02   226.51     4.95    24.00    76.65    32.43    70.76     1.00    88.86    42.88     0.00     4.81     0.32  7750.25 
  820 1978  1      20.50     3.00     0.00    80.00     8.25 33072.75 33072.75  1766.25   230.25   235.61   475.22   102.60     4.10   145.25    11.81    16.40     8.53    92.27    94.57    10.74     0.00     0.34     0.80   111.75 
  820 1991  2       7.25     0.50     0.00    28.00     4.00 33888.75 33888.75  2204.75   437.00   236.47   474.60   103.86     4.08    77.75     3.00     4.17     2.17   100.00    93.16    10.95     0.00     0.12     0.25    39.75 
  820 2013  3       0.75     0.00     0.00     5.75     0.00 34243.50 34243.50  2379.50   512.75   236.80   474.29   104.40     4.08    66.75     0.30     0.41     0.21   100.00    90.74    11.20     0.00     0.02     0.23     6.50 
  821 1978  1      22.50    13.25     0.00    46.50    30.75 33082.00 33082.00  1896.00   297.00   236.05   474.86   102.62     4.10   111.25    11.81     8.53    32.15    85.27    12.57    10.75     0.00     0.34     0.80   113.00 
  821 1991  2       4.50     0.50     0.00    18.25     4.25 33881.75 33881.75  2498.25   566.00   237.15   473.99   103.85     4.08    59.50     3.00     2.17     8.17    99.39    11.16    10.95     0.00     0.08     0.25    27.50 
  821 2013  3       0.75     0.00     0.00     8.50     1.25 34184.25 34184.25  2702.25   640.00   237.53   473.68   104.31     4.08    53.25     0.30     0.21     0.80   100.00     8.74    11.19     0.00     0.03     0.23    10.50 
  822 1978  1      93.50    16.50     0.00    83.25    25.25 33681.75 33681.75  2406.25   726.25   239.02   473.46   103.54     4.14    46.00    31.69    10.11    10.79     8.03    78.60    10.90     0.00     0.65     0.79   218.50 
  822 1991  2      22.25     0.00     0.00    31.50     6.50 35149.50 35149.50  3553.75  1449.50   243.64   470.62   105.78     4.16    23.50     8.06     2.57     2.74    22.47    77.15    11.26     0.00     0.17     0.25    60.25 
  822 2013  3       1.00     0.00     0.00     8.00     2.25 35691.75 35691.75  3939.50  1657.75   244.87   469.84   106.59     4.16    21.25     0.79     0.25     0.27    47.43    74.66    11.56     0.00     0.03     0.23    11.25 
  823 1978  1      78.25     0.00     0.00    10.75     2.75 32950.75 32950.75  1897.00   507.25   237.35   474.29   102.41     4.12    64.50    32.81     1.31     0.66    37.26    93.57    10.71     0.00     0.28     0.80    91.75 
  823 1991  2      17.25     0.00     0.00     7.00     2.00 33582.50 33582.50  2478.75  1057.25   239.91   472.94   103.39     4.12    31.25     8.34     0.33     0.17    51.31    92.17    10.87     0.00     0.08     0.24    26.25 
  823 2013  3       2.75     0.00     0.00     2.25     1.25 33861.50 33861.50  2688.75  1227.75   240.60   472.54   103.82     4.12    27.00     0.82     0.03     0.02    75.31    89.77    11.11     0.00     0.02     0.22     6.25 
  824 1978  1      36.25     4.50     0.00    52.25    15.50 33031.00 33031.00  1803.75   297.50   235.96   474.99   102.54     4.12   110.75    13.12     8.53     5.90    20.26    78.57    10.73     0.00     0.33     0.80   108.50 
  824 1991  2       8.50     0.00     0.00    19.25     2.50 33754.00 33754.00  2267.00   597.00   237.44   473.88   103.65     4.12    56.25     3.34     2.17     1.50    34.35    77.17    10.91     0.00     0.09     0.25    30.25 
  824 2013  3       0.75     0.00     0.00     6.50     2.25 34058.50 34058.50  2458.75   694.00   237.89   473.50   104.12     4.12    48.75     0.33     0.21     0.15    58.46    74.75    11.16     0.00     0.03     0.23     9.50 
  825 1978  1      53.50     5.75     0.00    40.25     1.25 33072.75 33072.75  1886.50   422.25   236.66   474.68   102.60     4.11    78.25    30.84     8.53     5.25    89.27    23.57    10.74     0.00     0.30     0.80   100.75 
  825 1991  2      13.25     0.00     0.00    13.75     1.50 33835.00 33835.00  2444.50   858.75   238.38   473.50   103.78     4.09    39.00     7.84     2.17     1.33   100.00    22.16    10.93     0.00     0.08     0.24    28.50 
  825 2013  3       1.25     0.00     0.00     7.50     1.00 34129.00 34129.00  2645.25  1005.00   238.94   473.12   104.23     4.09    33.50     0.77     0.21     0.13   100.00    19.75    11.17     0.00     0.03     0.23     9.75 
  826 1978  1      21.75    13.50     0.00   112.50    26.25 33378.75 33378.75  1979.50   297.25   235.75   475.17   103.08     4.10   112.00    10.50    20.34    32.15    85.28    12.57    10.82     0.00     0.52     0.80   174.00 
  826 1991  2       5.50     0.00     0.00    40.75     6.75 34643.00 34643.00  2703.00   527.50   236.63   474.45   105.01     4.07    65.50     2.67     5.17     8.17    99.58    11.14    11.14     0.00     0.15     0.25    53.00 
  826 2013  3       0.50     0.00     0.00     9.00     0.50 35147.00 35147.00  2955.25   587.75   236.95   474.13   105.77     4.06    59.50     0.26     0.51     0.80   100.00     8.67    11.43     0.00     0.03     0.23    10.00 
  827 1978  1      45.25    15.00     0.00   629.25    26.25 35375.75 35375.75  2448.00   393.25   236.45   474.28   106.12     4.09    89.50    20.81    99.90    18.73    47.64    66.44    11.32     0.00     2.02     0.80   715.75 
  827 1991  2      57.50    22.25     0.00  1876.00    21.00 52338.25 52338.25  7084.50  1272.00   259.81   458.52   129.07     4.08    40.75    23.69   100.00    21.32    30.83    68.12    15.55     0.00     3.78     0.31  1976.75 
  827 2013  3      58.50    30.00     0.00  7377.75    13.50 156194.50 156194.50 24489.75  2608.00   340.42   409.86   222.97     4.47    59.50    29.48   100.00    26.53     1.00    73.66    41.64     0.00     4.79     0.35  7479.75 
  828 1978  1     304.00    88.75     0.00   258.50    24.50 35433.50 35433.50  3857.25  1771.75   245.80   470.17   106.20     4.19    19.50   100.00    25.50    16.32     1.00    13.44    11.33     0.00     1.91     0.77   675.75 
  828 1991  2     292.00    93.00     0.00   949.25    23.50 48348.25 48348.25 13594.50  6080.50   279.57   453.37   124.06     4.42     7.25   100.00    25.50    16.32     1.00    15.08    14.55     0.00     2.81     0.27  1357.75 
  828 2013  3     244.25    72.00     0.00  3455.75    13.00 104352.00 104352.00 41785.75 10437.50   340.40   423.28   182.25     4.78     9.50   100.00    25.50    16.32     1.00    19.49    28.70     0.00     3.63     0.30  3785.00 
  829 1978  1      54.75    67.50     0.00  1223.25    94.25 37648.75 37648.75  3907.25   658.75   242.95   471.12   109.47     4.17    56.75    18.73    99.90    65.56     1.00    70.44    11.88     0.00     3.82     0.78  1439.75 
  829 1991  2      57.75    86.75     0.00  6474.00    45.25 87955.50 87955.50 20295.25  2042.00   318.22   433.20   167.32     4.73    42.50    21.32   100.00    74.61     1.00    72.55    24.42     0.00     7.58     0.33  6663.75 
  829 2013  3      20.50    36.25     0.00  9067.25     8.25 309433.75 309433.75 34192.00  1300.25   384.78   400.31   313.84     5.11   237.50    26.53   100.00    92.87     1.00    83.48    79.88     0.00     2.95     0.34  9132.25 
  830 1978  1     182.75   155.75     0.00   144.75   102.00 34981.25 34981.25  3715.25  1395.75   245.29   470.18   105.52     4.19    24.50    61.40    11.45    40.58     4.65    81.44    11.22     0.00     1.67     0.77   585.25 
  830 1991  2     205.75   194.00     0.00   665.00    89.00 45921.00 45921.00 13245.75  5049.25   277.16   453.06   120.90     4.42     8.75    69.87    13.03    46.19     1.00    83.04    13.95     0.00     2.51     0.26  1153.75 
  830 2013  3     235.25   272.75     0.00  2876.50    57.00 92113.25 92113.25 44482.50  9657.00   333.50   424.55   171.23     4.80     9.00    86.97    16.22    57.49     1.00    87.09    25.64     0.00     3.74     0.28  3441.50 
  831 1978  1      26.25     0.00     0.00    40.50     1.50 32799.75 32799.75  1602.50   179.50   235.49   475.38   102.18     4.11   182.50    13.12     9.19     0.66    81.25    20.57    10.68     0.00     0.21     0.80    68.25 
  831 1991  2       7.25     0.00     0.00    12.75     1.00 33272.50 33272.50  1871.50   374.00   236.23   474.85   102.91     4.10    88.75     3.34     2.33     0.17    95.22    19.18    10.79     0.00     0.06     0.24    21.00 
  831 2013  3       0.75     0.00     0.00     5.00     1.00 33480.50 33480.50  1981.75   444.00   236.45   474.64   103.23     4.10    75.25     0.33     0.23     0.02   100.00    16.80    11.01     0.00     0.02     0.23     6.75 
  832 1978  1      65.00    11.50     0.00   491.75    16.50 34940.25 34940.25  2329.75   452.25   236.83   474.44   105.46     4.12    76.75    20.76    69.55     8.30     0.92    64.41    11.21     0.00     1.67     0.80   584.75 
  832 1991  2      67.75    10.50     0.00  1175.00    17.25 46897.75 46897.75  5412.00  1455.25   253.01   465.52   122.18     4.25    32.00    23.63    79.15     9.45     1.00    66.02    14.19     0.00     2.71     0.30  1270.50 
  832 2013  3      68.50    16.75     0.00  4730.50    20.50 110440.50 110440.50 17523.50  2991.50   327.15   428.97   187.48     4.68    36.50    29.41    98.52    11.76     1.00    70.43    30.22     0.00     4.38     0.34  4836.25 
  833 1978  1     157.75     3.50     0.00   468.50     3.50 35246.75 35246.75  2630.00   867.75   238.89   473.46   105.92     4.14    40.00    52.03    69.72     1.04     1.00    22.44    11.29     0.00     1.80     0.80   633.25 
  833 1991  2     180.25     4.00     0.00   768.25     3.25 45550.00 45550.00  5600.50  3002.25   251.02   467.50   120.41     4.26    15.00    59.22    79.35     1.18     1.00    24.05    13.85     0.00     2.10     0.29   955.75 
  833 2013  3     203.75     3.50     0.00  2344.75     4.00 81004.00 81004.00 13811.00  6581.75   293.09   448.73   160.57     4.55    12.00    73.71    98.77     1.47     1.00    27.86    22.87     0.00     3.15     0.34  2556.00 
  834 1978  1       1.25     0.00     0.00    39.00    31.25 32817.50 32817.50  1628.25    98.50   234.70   475.66   102.21     4.11   334.75     0.66     8.53    30.18    85.25    63.57    10.68     0.00     0.22     0.81    71.50 
  834 1991  2       0.25     0.00     0.00    14.00     2.00 33309.50 33309.50  1899.75   157.00   234.66   475.51   102.97     4.09   212.75     0.17     2.17     7.67    99.23    62.18    10.80     0.00     0.05     0.25    16.25 
  834 2013  3       0.00     0.00     0.00     4.25     0.50 33521.00 33521.00  1999.00   174.25   234.63   475.49   103.30     4.09   193.75     0.02     0.21     0.76   100.00    59.79    11.02     0.00     0.01     0.23     4.75 
  835 1978  1      72.25     4.50     0.00    49.00     7.00 33234.50 33234.50  2040.75   537.00   237.35   474.28   102.85     4.11    61.50    36.09     9.19     5.25    77.28    63.57    10.79     0.00     0.40     0.80   132.75 
  835 1991  2      20.00     0.00     0.00    18.00     3.00 34117.50 34117.50  2718.75  1059.25   239.75   472.92   104.21     4.10    31.75     9.17     2.33     1.33    91.46    62.15    11.01     0.00     0.12     0.24    41.00 
  835 2013  3       2.25     0.00     0.00     5.50     1.75 34465.25 34465.25  2964.00  1222.00   240.37   472.43   104.74     4.09    27.50     0.90     0.23     0.13   100.00    59.72    11.26     0.00     0.03     0.23     9.50 
  836 1978  1       1.50     1.50     0.00   195.50    27.75 33649.75 33649.75  1915.50   140.00   234.44   475.59   103.49     4.09   241.50     0.66    36.09    43.96    88.30    98.57    10.89     0.00     0.67     0.81   226.25 
  836 1991  2       0.25     0.00     0.00    60.25     7.25 35347.00 35347.00  2444.50   185.75   234.09   475.43   106.07     4.06   191.25     0.17     9.17    11.17   100.00    97.12    11.31     0.00     0.19     0.26    67.75 
  836 2013  3       0.00     0.00     0.00     7.00     1.25 35957.50 35957.50  2584.50   198.25   233.95   475.35   106.98     4.05   181.75     0.02     0.90     1.10   100.00    94.61    11.63     0.00     0.02     0.24     8.25 
  837 1978  1      41.50     9.00     0.00    60.00    18.75 33191.50 33191.50  1938.00   355.25   236.70   474.73   102.79     4.12    93.00    13.12     9.19    10.50     8.27    32.57    10.77     0.00     0.39     0.80   129.25 
  837 1991  2      10.00     0.00     0.00    30.00     4.00 34119.00 34119.00  2550.75   704.00   238.55   473.64   104.21     4.13    48.00     3.34     2.33     2.67    22.45    31.16    11.01     0.00     0.13     0.25    44.00 
  837 2013  3       0.75     0.00     0.00     8.75     1.50 34495.75 34495.75  2777.00   806.00   239.05   473.28   104.79     4.13    42.25     0.33     0.23     0.26    46.78    28.72    11.27     0.00     0.03     0.23    11.00 
  838 1978  1      39.25     4.00     0.00    58.50    10.75 33099.50 33099.50  1851.75   337.50   236.45   474.70   102.64     4.12    97.50    13.12     9.19     5.25     9.27    63.57    10.75     0.00     0.34     0.80   112.50 
  838 1991  2       9.25     0.00     0.00    20.75     3.25 33872.00 33872.00  2330.50   628.00   237.93   473.79   103.84     4.13    53.50     3.34     2.33     1.33    23.39    62.16    10.94     0.00     0.10     0.25    33.25 
  838 2013  3       0.50     0.00     0.00     7.00     1.50 34210.75 34210.75  2522.50   722.00   238.37   473.53   104.35     4.13    46.75     0.33     0.23     0.13    47.57    59.74    11.19     0.00     0.03     0.23     9.00 
  839 1978  1      36.75     7.50     0.00   154.50    14.50 33593.00 33593.00  2005.50   342.75   236.25   474.88   103.41     4.12    97.50    11.81    21.65     8.53     8.29    80.57    10.87     0.00     0.63     0.80   213.25 
  839 1991  2       7.25     0.00     0.00    47.25     2.50 35122.00 35122.00  2726.00   625.75   237.89   473.78   105.73     4.13    55.50     3.00     5.50     2.17    22.71    79.13    11.26     0.00     0.16     0.25    57.00 
  839 2013  3       0.75     0.00     0.00     7.75     1.50 35718.50 35718.50  2974.25   708.25   238.38   473.41   106.63     4.13    49.75     0.30     0.54     0.21    47.67    76.63    11.57     0.00     0.03     0.24    10.00 
  840 1978  1      37.00     7.50     0.00    61.00     9.50 33062.00 33062.00  1825.25   310.50   236.34   474.96   102.59     4.12   106.50    11.81     8.53     8.53     8.27     3.57    10.74     0.00     0.35     0.80   115.00 
  840 1991  2       9.75     0.00     0.00    17.75     4.50 33807.00 33807.00  2316.75   595.25   237.69   474.13   103.74     4.13    56.50     3.00     2.17     2.17    22.36     2.16    10.93     0.00     0.09     0.25    32.00 
  840 2013  3       1.25     0.00     0.00     5.75     0.75 34127.50 34127.50  2493.00   684.00   238.15   473.80   104.23     4.13    49.25     0.30     0.21     0.21    46.51     0.78    11.17     0.00     0.02     0.23     7.75 
  841 1978  1      48.75    64.00     0.00   262.00    86.50 34479.25 34479.25  2895.00   631.75   238.44   474.07   104.76     4.13    54.25    18.13    25.19    66.50     3.18    13.08    11.10     0.00     1.34     0.79   461.25 
  841 1991  2      65.25    95.00     0.00  1124.25    74.75 46025.00 46025.00 10170.50  2081.50   261.25   463.21   121.04     4.29    21.25    20.54    28.52    75.30     1.00    14.61    13.97     0.00     2.95     0.28  1359.25 
  841 2013  3      65.50   121.75     0.00  4793.25    39.50 112126.50 112126.50 36433.00  3950.50   329.62   430.30   188.91     4.75    27.75    25.56    35.50    93.73     1.00    19.03    30.64     0.00     4.48     0.32  5020.00 
  842 1978  1      74.00    29.50     0.00    65.50    43.50 33634.00 33634.00  2425.75   685.00   238.69   473.18   103.47     4.12    48.75    31.69     8.77    19.56    42.03    80.60    10.88     0.00     0.63     0.79   212.50 
  842 1991  2      17.25     1.50     0.00    31.25     8.00 35029.25 35029.25  3566.50  1347.25   242.53   470.69   105.59     4.11    25.50     8.06     2.23     4.97    56.44    79.16    11.23     0.00     0.17     0.25    58.00 
  842 2013  3       1.50     0.00     0.00    10.25     1.00 35524.00 35524.00  3928.50  1514.50   243.65   469.80   106.34     4.10    23.00     0.79     0.22     0.49    81.31    76.67    11.52     0.00     0.04     0.23    12.75 
  843 1978  1     114.75   119.25     0.00    64.50    79.25 34190.50 34190.50  3036.00   965.50   240.71   471.40   104.32     4.08    34.75    53.80     8.35    53.80    94.81    63.92    11.02     0.00     1.10     0.78   377.75 
  843 1991  2      57.50    53.25     0.00   122.50    37.25 38175.25 38175.25  6657.50  2634.50   251.83   463.95   110.21     4.01    14.50    35.42     5.50    35.42    97.29    63.26    12.02     0.00     0.69     0.25   270.50 
  843 2013  3      59.00    68.00     0.00   313.00    27.75 45964.50 45964.50 13073.50  4363.75   265.25   454.01   120.41     3.93    11.50    31.47     4.88    31.47    90.03    62.70    14.13     0.00     0.86     0.24   467.75 
  844 1978  1     259.75    16.25     0.00   127.00    11.50 34422.25 34422.25  2979.50  1374.50   241.69   472.15   104.68     4.15    24.50    90.22    22.05     3.01    11.73    67.03    11.08     0.00     1.20     0.78   414.50 
  844 1991  2     305.25    23.00     0.00   342.00     9.25 41299.50 41299.50  7975.00  4966.50   260.11   462.15   114.66     4.25     8.00    98.34    24.06     3.28     1.72    68.14    12.79     0.00     1.64     0.26   679.50 
  844 2013  3     288.50    19.00     0.00  1010.25     6.25 62121.75 62121.75 20083.25 10594.25   295.55   443.59   140.62     4.50     5.00   100.00    24.54     3.35     1.00    71.43    18.16     0.00     2.13     0.28  1324.00 
  845 1978  1      88.75    43.00     0.00   153.25    39.00 34016.00 34016.00  2572.50   712.75   238.94   473.13   104.06     4.10    47.75    37.24    22.00    24.54    50.89    73.81    10.98     0.00     0.95     0.79   324.00 
  845 1991  2      67.25    40.00     0.00   386.75    30.50 39136.25 39136.25  6123.75  1986.00   250.32   465.43   111.50     4.07    21.75    28.30    16.72    18.65    51.86    73.71    12.26     0.00     1.25     0.26   524.50 
  845 2013  3      82.75    58.25     0.00  2182.50    23.00 66639.50 66639.50 18794.50  3647.50   281.90   447.03   141.57     4.17    20.50    30.78    18.19    20.29    46.79    74.42    19.29     0.00     2.43     0.27  2346.50 
  846 1978  1      13.75     0.00     0.00    41.75     6.50 32736.25 32736.25  1553.25   122.00   235.07   475.51   102.08     4.11   272.50     5.90     9.19     5.25    96.25    90.58    10.66     0.00     0.19     0.81    62.00 
  846 1991  2       2.25     0.00     0.00    12.50     2.25 33157.00 33157.00  1777.75   247.50   235.45   475.24   102.73     4.10   134.00     1.50     2.33     1.33   100.00    89.18    10.77     0.00     0.05     0.24    17.00 
  846 2013  3       0.25     0.00     0.00     4.50     0.00 33354.50 33354.50  1880.50   284.75   235.58   475.08   103.04     4.09   117.25     0.15     0.23     0.13   100.00    86.81    10.98     0.00     0.01     0.23     4.75 
  847 1978  1      19.75     2.00     0.00    53.50    16.25 32921.50 32921.50  1697.00   206.50   235.67   475.29   102.37     4.12   159.25     7.22     8.53     7.87    10.26    75.57    10.71     0.00     0.28     0.80    91.50 
  847 1991  2       5.25     1.00     0.00    20.50     4.25 33593.75 33593.75  2101.75   414.75   236.57   474.69   103.41     4.13    80.25     1.83     2.17     2.00    24.30    74.17    10.87     0.00     0.09     0.25    31.00 
  847 2013  3       0.50     0.00     0.00     5.75     1.50 33869.50 33869.50  2268.00   479.25   236.90   474.43   103.83     4.12    70.50     0.18     0.21     0.20    48.31    71.77    11.11     0.00     0.02     0.23     7.75 
  848 1978  1      99.50    47.25     0.00    86.75    28.75 33890.50 33890.50  2643.00   840.00   239.85   473.22   103.86     4.14    40.25    36.59    10.12    22.58    14.70    11.73    10.95     0.00     0.77     0.79   262.25 
  848 1991  2      54.25    23.00     0.00   115.50    13.25 36667.00 36667.00  4925.00  1997.50   247.75   468.71   107.98     4.17    19.75    18.66     5.16    11.52    24.03    10.80    11.64     0.00     0.52     0.25   206.00 
  848 2013  3      45.50    36.25     0.00   433.75     9.50 43933.75 43933.75  9888.25  3128.25   259.98   462.79   116.96     4.24    17.50    15.99     4.42     9.87    41.60     9.76    13.62     0.00     0.78     0.24   525.00 
  849 1978  1     102.75   194.50     0.00   243.75   204.50 35609.75 35609.75  4264.75  1277.75   245.49   469.98   106.47     4.17    27.25    34.34    14.57    96.78     7.62    70.44    11.38     0.00     2.09     0.76   745.50 
  849 1991  2     112.75   223.25     0.00  1141.25   103.25 50620.50 50620.50 16369.25  4086.75   280.91   451.71   126.94     4.43    12.00    39.08    16.58   100.00     1.00    72.11    15.12     0.00     3.12     0.27  1580.50 
  849 2013  3     126.25   246.75     0.00  4361.00    60.25 118000.00 118000.00 52621.00  6526.50   340.39   423.18   193.81     4.82    17.75    48.65    20.64   100.00     1.00    76.87    32.10     0.00     4.06     0.31  4794.25 
  850 1978  1     113.25    69.50     0.00   235.50    38.75 34338.25 34338.25  2774.50   814.75   239.11   472.56   104.55     4.08    41.50    58.14    37.09    29.07    93.73    64.03    11.06     0.00     1.33     0.79   457.00 
  850 1991  2     130.25    93.50     0.00   969.50    22.00 44406.00 44406.00  9440.75  2876.00   258.11   457.11   118.89     3.94    15.00    65.53    41.80    32.76    79.25    65.48    13.57     0.00     2.73     0.27  1215.25 
  850 2013  3     159.50   118.00     0.00  5650.50    39.50 114564.25 114564.25 36681.00  5601.25   316.71   414.74   190.93     3.82    19.75    81.56    52.03    40.78    35.91    69.81    31.25     0.00     5.21     0.33  5967.50 
  851 1978  1      53.00    18.50     0.00   386.50    24.00 34502.00 34502.00  2325.75   437.25   237.17   474.21   104.80     4.13    78.50    18.23    51.64    13.16     2.63    81.14    11.10     0.00     1.40     0.80   482.00 
  851 1991  2      57.75    15.00     0.00  1121.50    22.25 45347.00 45347.00  6104.25  1380.00   253.67   466.05   120.14     4.27    32.50    20.74    58.77    14.98     1.00    82.72    13.80     0.00     2.68     0.29  1216.50 
  851 2013  3      67.75    19.00     0.00  4345.25    22.50 103829.50 103829.50 19529.75  2898.50   317.46   434.58   181.77     4.69    35.50    25.82    73.15    18.65     1.00    86.95    28.57     0.00     4.29     0.34  4454.50 
  852 1978  1      58.50    15.00     0.00   698.25    18.00 35667.75 35667.75  2493.75   437.75   237.13   474.17   106.55     4.12    80.75    18.73    89.49    13.53     1.00    19.44    11.39     0.00     2.21     0.80   789.75 
  852 1991  2      61.75    17.00     0.00  1942.00    16.75 53444.00 53444.00  6766.25  1375.50   264.05   461.75   130.42     4.33    38.25    21.32   100.00    15.40     1.00    21.14    15.82     0.00     3.81     0.31  2037.50 
  852 2013  3      58.25    24.75     0.00  6420.50     8.00 147652.75 147652.75 22522.00  2649.75   345.09   422.29   216.77     4.82    55.25    26.53   100.00    19.16     1.00    26.61    39.50     0.00     4.41     0.35  6511.50 
  853 1978  1      32.25     5.00     0.00    59.25    15.75 33042.75 33042.75  1796.00   287.50   236.01   475.06   102.56     4.12   114.50    11.81     8.53     8.53    16.26     3.57    10.74     0.00     0.34     0.80   112.25 
  853 1991  2       8.50     0.00     0.00    20.75     5.25 33773.00 33773.00  2257.75   551.25   237.26   474.34   103.68     4.12    60.75     3.00     2.17     2.17    30.35     2.16    10.92     0.00     0.10     0.25    34.50 
  853 2013  3       1.25     0.00     0.00     8.50     2.00 34072.00 34072.00  2426.00   634.50   237.63   474.10   104.14     4.12    53.25     0.30     0.21     0.21    54.47     0.78    11.16     0.00     0.03     0.23    11.75 
  854 1978  1      41.50     8.00     0.00    74.75    17.00 33186.50 33186.50  1925.50   346.00   236.53   474.83   102.78     4.13    95.50    13.12     9.19    10.50     8.27     5.57    10.77     0.00     0.43     0.80   141.25 
  854 1991  2       8.25     0.00     0.00    21.50     5.50 34060.25 34060.25  2481.75   669.00   238.15   474.08   104.12     4.13    50.50     3.34     2.33     2.67    22.44     4.16    10.99     0.00     0.10     0.25    35.25 
  854 2013  3       0.75     0.00     0.00     7.00     0.75 34415.50 34415.50  2686.25   760.00   238.63   473.85   104.67     4.13    44.75     0.33     0.23     0.26    46.74     1.73    11.25     0.00     0.02     0.23     8.50 
  855 1978  1      26.50     4.00     0.00    50.00    15.50 32951.50 32951.50  1741.50   244.50   235.77   475.08   102.41     4.11   134.50    11.81     8.53     8.53    43.26    59.57    10.71     0.00     0.29     0.80    96.00 
  855 1991  2       8.25     0.50     0.00    19.75     7.75 33629.75 33629.75  2187.75   508.00   236.93   474.21   103.46     4.11    65.75     3.00     2.17     2.17    57.31    58.17    10.88     0.00     0.11     0.24    36.25 
  855 2013  3       0.75     0.00     0.00     4.50     0.75 33903.25 33903.25  2343.00   581.75   237.24   474.04   103.88     4.11    58.00     0.30     0.21     0.21    81.34    55.77    11.12     0.00     0.02     0.23     6.00 
  856 1978  1     161.25   314.50     0.00   296.25   229.50 36808.75 36808.75  5444.75  1813.00   251.27   467.24   108.24     4.23    19.75    52.03    14.57    99.90     0.56    91.44    11.68     0.00     2.72     0.74  1001.50 
  856 1991  2     166.50   327.00     0.00  1546.25    99.00 56767.75 56767.75 22043.75  5688.50   297.96   445.34   134.42     4.59     9.25    59.22    16.58   100.00     1.00    93.22    16.65     0.00     3.77     0.27  2138.75 
  856 2013  3     161.50   313.50     0.00  5707.75    60.00 147384.75 147384.75 69279.25  7532.00   357.85   415.95   216.60     4.94    19.00    73.71    20.64   100.00     1.00    98.83    39.44     0.00     4.24     0.31  6242.75 
  857 1978  1      29.75    16.00     0.00    49.00    28.50 33156.75 33156.75  1973.75   350.00   236.35   474.70   102.73     4.10    94.75    14.43     8.53    32.15    85.27    12.57    10.77     0.00     0.37     0.80   123.25 
  857 1991  2       6.25     0.50     0.00    22.25     8.00 34008.75 34008.75  2611.75   642.50   237.57   473.58   104.04     4.09    52.50     3.67     2.17     8.17    99.42    11.16    10.98     0.00     0.11     0.25    37.00 
  857 2013  3       0.75     0.00     0.00     5.50     0.00 34337.00 34337.00  2833.25   731.25   237.94   473.28   104.55     4.08    46.75     0.36     0.21     0.80   100.00     8.73    11.23     0.00     0.02     0.23     6.25 
  858 1978  1       7.75     2.50     0.00    37.25    22.25 32862.50 32862.50  1672.75   154.50   235.19   475.55   102.28     4.11   214.00     4.59     8.53    19.03    67.26    33.57    10.69     0.00     0.21     0.81    69.75 
  858 1991  2       1.50     0.00     0.00    18.25     3.50 33426.25 33426.25  2015.25   288.50   235.70   475.16   103.15     4.10   115.75     1.17     2.17     4.84    81.26    32.17    10.83     0.00     0.07     0.25    23.25 
